featurecla,nameascii,sov0name,adm0name,latitude,longitude,pop_max,pop_min
Admin-1 capital,Bassar,Togo,Togo,9.26100006832,0.78900357378,61845,61845
Admin-1 capital,Sotouboua,Togo,Togo,8.55700213306,0.98499646233,21054,21054
Admin-1 capital,Medenine,Tunisia,Tunisia,33.3999990025,10.4166995576,61705,61705
Admin-1 capital,Kebili,Tunisia,Tunisia,33.6899970349,8.9710025379,19875,19875
Admin-1 capital,Tataouine,Tunisia,Tunisia,33.0000031543,10.4667035894,62577,62577
Admin-1 capital,L'Ariana,Tunisia,Tunisia,36.8666731534,10.1999975475,97687,97687
Admin-1 capital,Jendouba,Tunisia,Tunisia,36.5000040594,8.74999861458,51408,51408
Admin-1 capital,Kasserine,Tunisia,Tunisia,35.2167031048,8.71669850332,76243,76243
Admin-1 capital,Sdid Bouzid,Tunisia,Tunisia,35.0166960791,9.50000448226,42098,42098
Admin-1 capital,Siliana,Tunisia,Tunisia,36.0833041252,9.38330159966,26960,26960
Admin-1 capital,Mahdia,Tunisia,Tunisia,35.4839130445,11.0408766153,45977,45977
Admin-1 capital,Monastir,Tunisia,Tunisia,35.7307021352,10.7672945619,71546,41400
Admin-1 capital,Zaghouan,Tunisia,Tunisia,36.3999961613,10.1469966066,16911,16911
Admin-1 capital,Kalangala,Uganda,Uganda,-0.3088889,32.225,5200,5200
Admin-1 capital,Kumi,Uganda,Uganda,1.4608333,33.9361111,13000,13000
Admin-1 capital,Kaberamaido,Uganda,Uganda,1.7388889,33.1594444,3400,3400
Admin-1 capital,Kayunga,Uganda,Uganda,0.7025,32.8886111,21704,21704
Admin-1 capital,Iganga,Uganda,Uganda,0.6091667,33.4686111,45024,45024
Admin-1 capital,Kamuli,Uganda,Uganda,0.9472222,33.1197222,12764,12764
Admin-1 capital,Pallisa,Uganda,Uganda,1.145,33.7094444,30745,30745
Admin-1 capital,Mpigi,Uganda,Uganda,0.225,32.3136111,11082,11082
Admin-1 capital,Adjumani,Uganda,Uganda,3.3613889,31.8097222,34700,34700
Admin-1 capital,Nebbi,Uganda,Uganda,2.4758333,31.1025,30354,30354
Admin-1 capital,Kiboga,Uganda,Uganda,0.9161111,31.7741667,14512,14512
Admin-1 capital,Nakasongola,Uganda,Uganda,1.3088889,32.4563889,6921,6921
Admin-1 region capital,Bombo,Uganda,Uganda,0.58329910562,32.5332995249,75000,21000
Admin-1 capital,Masindi,Uganda,Uganda,1.6744444,31.715,31486,31486
Admin-1 region capital,Fort Portal,Uganda,Uganda,0.67100412113,30.275001616,42670,42670
Admin-1 capital,Kibale,Uganda,Uganda,0.8,31.0666667,5200,5200
Admin-1 capital,Sironko,Uganda,Uganda,1.25,34.3,14100,14100
Admin-1 capital,Busia,Uganda,Uganda,0.4544444,34.0758333,47100,47100
Admin-1 capital,Katakwi,Uganda,Uganda,1.8911111,33.9661111,8400,8400
Admin-1 capital,Ntungamo,Uganda,Uganda,-0.8794444,30.2641667,16400,16400
Admin-1 capital,Kisoro,Uganda,Uganda,-1.3538889,29.6983333,12900,12900
Admin-1 capital,Gikongoro,Rwanda,Rwanda,-2.48329794474,29.566701602,15000,15000
Admin-1 capital,Kibuye,Rwanda,Rwanda,-2.05000198533,29.3499995919,48024,48024
Admin-1 capital,Kibungo,Rwanda,Rwanda,-2.16669593181,30.5333015845,46240,46240
Admin-1 capital,Piggs Peak,Swaziland,Swaziland,-25.9610039877,31.2470014957,5750,5750
Admin-1 capital,Siteki,Swaziland,Swaziland,-26.4549960436,31.9519986213,6152,6152
Admin-1 capital,Manzini,Swaziland,Swaziland,-26.4950010563,31.3880044953,110537,110537
Admin-1 capital,Hlatikulu,Swaziland,Swaziland,-26.9999999269,31.4166965486,2748,2748
Admin-1 capital,Fatick,Senegal,Senegal,14.3440021019,-16.4159995209,24243,24243
Admin-1 capital,Qacha's Nek,South Africa,South Africa,-30.1172669153,28.7019995066,25573,25573
Admin-1 capital,Hudur,Somalia,Somalia,4.18329897276,43.866702605,1639,1639
Admin-1 capital,Garbahaarey,Somalia,Somalia,3.32700311625,42.2270016449,12652,12652
Admin-1 capital,Bu'aale,Somalia,Somalia,1.0833030174,42.5833025257,1490,1490
Admin-1 capital,Dhuusa Mareeb,Somalia,Somalia,5.7419999843,46.5080044999,447,447
Admin-1 capital,Umuahia,Nigeria,Nigeria,5.53200304108,7.48600248721,264662,264662
Admin-1 capital,Uyo,Nigeria,Nigeria,5.0079960555,7.84999852368,554906,436606
Admin-1 capital,Owerri,Nigeria,Nigeria,5.49299705326,7.0260035881,215038,215038
Admin-1 capital,Omaruru,Namibia,Namibia,-21.436001931,15.9509975392,11547,11547
Admin-1 capital,Karibib,Namibia,Namibia,-21.9390029173,15.8529964614,6898,6898
Admin-1 capital,Otavi,Namibia,Namibia,-19.6399980141,17.3420015476,4562,4562
Admin-1 capital,Gobabis,Namibia,Namibia,-22.4549999974,18.9630005375,16321,16321
Admin-1 capital,Wete,United Republic of Tanzania,Tanzania,-5.06346395918,39.7257990016,26450,26450
Admin-1 capital,Kibaha,United Republic of Tanzania,Tanzania,-6.76670395349,38.9167026015,23651,23651
Admin-1 capital,Mkokotoni,United Republic of Tanzania,Tanzania,-5.8789979746,39.259998618,2572,2572
Admin-1 capital,Cacheu,Guinea Bissau,Guinea Bissau,12.2689980311,-16.1649985401,10490,10490
Admin-1 capital,Farim,Guinea Bissau,Guinea Bissau,12.492999029,-15.2270004224,6792,6792
Admin-1 capital,Fulacunda,Guinea Bissau,Guinea Bissau,11.7729989893,-15.1949965446,1311,1311
Admin-1 capital,Gabu,Guinea Bissau,Guinea Bissau,12.2799960751,-14.2340034795,14430,14430
Admin-1 capital,Catio,Guinea Bissau,Guinea Bissau,11.2167000189,-15.1667004937,9898,9898
Admin-1 capital,Barclayville,Liberia,Liberia,4.7999969965,-8.16669851802,2733,2733
Admin-1 capital,Voinjama,Liberia,Liberia,8.41670111517,-9.74999652422,26594,26594
Admin-1 capital,Bensonville,Liberia,Liberia,6.43329903452,-10.6000015194,4089,4089
Admin-1 capital,Kakata,Liberia,Liberia,6.5259990088,-10.3490005387,33945,33945
Admin-1 capital,Sanniquellie,Liberia,Liberia,7.37100010911,-8.68499946155,11415,11415
Admin-1 capital,Rivercess,Liberia,Liberia,5.46499804554,-9.57799744238,2578,2578
Admin-1 capital,Nyeri,Kenya,Kenya,-0.41699699049,36.9510036318,51084,51084
Admin-1 capital,Teyateyaneng,Lesotho,Lesotho,-29.1529979356,27.7530035103,5115,5115
Admin-1 capital,Mohales Hoek,Lesotho,Lesotho,-30.1589999083,27.4799975055,24992,24992
Admin-1 capital,Moyeni,Lesotho,Lesotho,-30.4109999139,27.7160045083,24130,24130
Admin-1 capital,Hlotse,Lesotho,Lesotho,-28.8780029827,28.0559976365,47675,47675
Admin-1 capital,Butha-Buthe,Lesotho,Lesotho,-28.7499959113,28.2500015769,16330,16330
Admin-1 capital,Mokhotlong,Lesotho,Lesotho,-29.2910040261,29.078001548,8809,8809
Admin-1 capital,Evinayong,Equatorial Guinea,Equatorial Guinea,1.44999908525,10.5667025515,8462,8462
Admin-1 capital,Luba,Equatorial Guinea,Equatorial Guinea,3.44999702564,8.55000052502,8655,8655
Admin-1 capital,Shibin el Kom,Egypt,Egypt,30.5919991293,30.8999974869,182900,182900
Admin-1 capital,Benha,Egypt,Egypt,30.4666651155,31.1833356294,167029,167029
Admin-1 capital,Zagazig,Egypt,Egypt,30.5833320881,31.5166596006,285097,285097
Admin-1 capital,Kafr el Sheikh,Egypt,Egypt,31.1090040048,30.9359976295,143970,143970
Admin-1 capital,Dikhil,Djibouti,Djibouti,11.1040020064,42.3720005783,12043,12043
Admin-1 capital,Tadjoura,Djibouti,Djibouti,11.7833039878,42.9000034979,22193,22193
Admin-1 capital,Buluko,Congo (Kinshasa),Congo (Kinshasa),-0.75699888928,28.5280025406,1192,1192
Admin-1 capital,Mzimba,Malawi,Malawi,-11.9,33.6,19308,19308
Admin-1 capital,Machinga,Malawi,Malawi,-14.9666667,35.5166667,1418,1418
Admin-1 capital,Dedza,Malawi,Malawi,-14.3666667,34.3333333,15608,15608
Admin-1 capital,Mchinji,Malawi,Malawi,-13.8,32.9,18305,18305
Admin-1 capital,Ntcheu,Malawi,Malawi,-14.8166667,34.6333333,10445,10445
Admin-1 capital,Chiradzulu,Malawi,Malawi,-15.7,35.1833333,1580,1580
Admin-1 capital,Nsanje,Malawi,Malawi,-16.9166667,35.2666667,21774,21774
Admin-1 capital,Mwanza,Malawi,Malawi,-15.6166667,34.5166667,11379,11379
Admin-1 capital,Mulanje,Malawi,Malawi,-16.0333333,35.5,16483,16483
Admin-1 capital,Georgetown,"Gambia, The",The Gambia,13.5510030831,-14.7670015233,3584,3584
Admin-1 capital,Basse Santa Su,"Gambia, The",The Gambia,13.3100011215,-14.2229964994,14380,14380
Admin-1 capital,Kerewan,"Gambia, The",The Gambia,13.4939971067,-16.09499647,2751,2751
Admin-1 capital,Mansa Konko,"Gambia, The",The Gambia,13.3773120964,-15.6785664397,18672,18672
Admin-1 capital,Sunyani,Ghana,Ghana,7.33599899132,-2.33600341635,70299,70299
Admin-1 capital,Ebebiyin,Gabon,Gabon,2.15299799566,11.330001556,24831,24831
Admin-1 capital,Tchibanga,Gabon,Gabon,-2.85699595718,11.0269984937,19365,19365
Admin-1 capital,Madingou,Congo (Brazzaville),Congo (Brazzaville),-4.16400294242,13.5540004942,22760,22760
Admin-1 capital,Kinkala,Congo (Brazzaville),Congo (Brazzaville),-4.35599989705,14.7619986062,13882,13882
Admin-1 capital,Mali,Guinea,Guinea,12.084003021,-12.3010014331,5479,5479
Admin-1 capital,Tongue,Guinea,Guinea,11.4399990351,-11.670002477,25531,25531
Admin-1 capital,Kouroussa,Guinea,Guinea,10.6530031016,-9.89199854863,14223,14223
Admin-1 capital,Pita,Guinea,Guinea,11.0799990981,-12.4010005606,20052,20052
Admin-1 capital,Dalaba,Guinea,Guinea,10.6560000106,-12.272003566,6349,6349
Admin-1 capital,Boffa,Guinea,Guinea,10.1850030675,-14.0429964481,2332,2332
Admin-1 capital,Koundara,Guinea,Guinea,12.4800031007,-13.2959964256,13990,13990
Admin-1 capital,Gaoual,Guinea,Guinea,11.7540001414,-13.2129984273,7461,7461
Admin-1 capital,Telimele,Guinea,Guinea,10.9050031072,-13.0429975607,30311,30311
Admin-1 capital,Forecariah,Guinea,Guinea,9.4300020756,-13.0979965512,12358,12358
Admin-1 capital,Beyla,Guinea,Guinea,8.68699798703,-8.65700045383,13204,13204
Admin-1 capital,Gueckedou,Guinea,Guinea,8.55399612239,-10.1510004988,221715,221715
Admin-1 capital,Dinguiraye,Guinea,Guinea,11.2989960356,-10.7260014395,6062,6062
Admin-1 capital,Dabola,Guinea,Guinea,10.7479980032,-11.1089964894,13057,13057
Admin-1 capital,Touba,Ivory Coast,Ivory Coast,8.28000002881,-7.68400154925,27504,27504
Admin-1 capital,Bouafle,Ivory Coast,Ivory Coast,6.97799710395,-5.74800242826,60962,60962
Admin-1 capital,Divo,Ivory Coast,Ivory Coast,5.83900203727,-5.36000348347,127867,127867
Admin-1 capital,Toumodi,Ivory Coast,Ivory Coast,6.5520001323,-5.01900239435,39005,39005
Admin-1 capital,Aboisso,Ivory Coast,Ivory Coast,5.46669905207,-3.20000353009,37654,37654
Admin-1 capital,Buea,Cameroon,Cameroon,4.15500308735,9.23100351293,90088,90088
Admin-1 capital,Jijel,Algeria,Algeria,36.8219970335,5.76600356014,148000,148000
Admin-1 capital,Lokossa,Benin,Benin,6.61500009233,1.71500445721,86971,86971
Admin-1 capital,Fada Ngourma,Burkina Faso,Burkina Faso,12.0549960523,0.36099945083,33910,33910
Admin-1 capital,Tizi-Ouzou,Algeria,Algeria,36.800001111,4.03333255638,144000,144000
Admin-1 capital,Bordj Bou Arreridj,Algeria,Algeria,36.0590040083,4.62999646641,140000,129000
Admin-1 capital,M'sila,Algeria,Algeria,35.700003096,4.54500058388,150000,100000
Admin-1 capital,Guelma,Algeria,Algeria,36.466002132,7.42799748595,123590,123590
Admin-1 capital,Oum el Bouaghi,Algeria,Algeria,35.8499971538,7.14999652234,100821,100821
Admin-1 capital,Cankuzo,Burundi,Burundi,-3.16670392087,30.5166966231,6585,6585
Admin-1 capital,Karusi,Burundi,Burundi,-3.09999596849,30.1629964835,10705,10705
Admin-1 capital,Rutana,Burundi,Burundi,-3.93100195025,29.993004553,20893,20893
Admin-1 capital,Ruyigi,Burundi,Burundi,-3.4810019048,30.2439965976,38458,38458
Admin-1 capital,Bubanza,Burundi,Burundi,-3.08330098404,29.3667035125,12728,12728
Admin-1 capital,Kayanza,Burundi,Burundi,-2.89999787893,29.566701602,19443,19443
Admin-1 capital,Makamba,Burundi,Burundi,-4.13330390331,29.7999996374,19642,19642
Admin-1 capital,Ngozi,Burundi,Burundi,-2.91200388389,29.8250015705,21506,21506
Admin-1 capital,Kirundo,Burundi,Burundi,-2.5847222,30.0972222,6083,6083
Admin-1 capital,Orodara,Burkina Faso,Burkina Faso,10.9739970508,-4.9079964522,18632,18632
Admin-1 capital,Solenzo,Burkina Faso,Burkina Faso,12.1833333,-4.0833333,10385,10385
Admin-1 capital,Nouna,Burkina Faso,Burkina Faso,12.7289970957,-3.86000051875,29048,29048
Admin-1 capital,Dedougou,Burkina Faso,Burkina Faso,12.4550010021,-3.46400043904,45341,45341
Admin-1 capital,Gorom Gorom,Burkina Faso,Burkina Faso,14.4500039837,-0.23329754642,6691,6691
Admin-1 capital,Djibo,Burkina Faso,Burkina Faso,14.0990040409,-1.62700142072,22223,22223
Admin-1 capital,Tougan,Burkina Faso,Burkina Faso,13.0689989945,-3.06999840903,17590,17590
Admin-1 capital,Kombissiri,Burkina Faso,Burkina Faso,12.0639960466,-1.33399754308,30137,30137
Admin-1 capital,Ziniare,Burkina Faso,Burkina Faso,12.5769960521,-1.29300244167,12703,12703
Admin-1 capital,Yako,Burkina Faso,Burkina Faso,12.9539971184,-2.26299550106,22904,22904
Admin-1 capital,Reo,Burkina Faso,Burkina Faso,12.3334921431,-2.46694451298,37535,37535
Admin-1 capital,Leo,Burkina Faso,Burkina Faso,11.0940029872,-2.0979985293,26884,26884
Admin-1 capital,Sapouy,Burkina Faso,Burkina Faso,11.5544444,-1.7736111,3837,3837
Admin-1 capital,Boulsa,Burkina Faso,Burkina Faso,12.6569971413,-0.56899753201,17489,17489
Admin-1 capital,Zorgo,Burkina Faso,Burkina Faso,12.2429970731,-0.6110004289,23892,23892
Admin-1 capital,Koupela,Burkina Faso,Burkina Faso,12.1770000385,-0.35600351424,32052,32052
Admin-1 capital,Po,Burkina Faso,Burkina Faso,11.1690000161,-1.13499847837,17924,17924
Admin-1 capital,Manga,Burkina Faso,Burkina Faso,11.6620019833,-1.06499640827,15173,15173
Admin-1 capital,Diebougou,Burkina Faso,Burkina Faso,10.9520011283,-3.2480004106,12732,12732
Admin-1 capital,Gaoua,Burkina Faso,Burkina Faso,10.3249981061,-3.17400240659,28023,28023
Admin-1 capital,Bogande,Burkina Faso,Burkina Faso,12.9690000324,-0.13799649999,9854,9854
Admin-1 capital,Dori,Burkina Faso,Burkina Faso,14.0339970951,-0.02799851881,37806,37806
Admin-1 capital,Sebba,Burkina Faso,Burkina Faso,13.4364122,0.530443,3273,3273
Admin-1 capital,Diapaga,Burkina Faso,Burkina Faso,12.0770010764,1.7960045713,26013,26013
Admin-1 capital,Muramvya,Burundi,Burundi,-3.26099700633,29.6119986166,18041,18041
Admin-1 capital,Laascaanood,Somaliland,Somaliland,8.43329714039,47.3166996438,60100,60100
Admin-1 capital,Ceerigaabo,Somaliland,Somaliland,10.5832980746,47.3333046051,180000,150000
Admin-1 capital,Santo Antonio,Sao Tome and Principe,Sao Tome and Principe,1.64500205056,7.41200448319,1156,1156
Admin-1 capital,Bentiu,South Sudan,South Sudan,9.2333333,29.8333333,7653,7653
Admin-1 capital,Dutse,Nigeria,Nigeria,11.7991890952,9.35033460701,17129,17129
Admin-1 capital,Damaturu,Nigeria,Nigeria,11.748996081,11.9660045725,255895,255895
Admin-1 capital,Lai,Chad,Chad,9.39500112329,16.3050034926,19382,19382
Admin-1 capital,Fderik,Mauritania,Mauritania,22.6790011345,-12.7070005319,5760,5760
Admin-1 capital,Aleg,Mauritania,Mauritania,17.0579969967,-13.9089955586,8388,8388
Admin-1 capital,Akjoujt,Mauritania,Mauritania,19.7469990599,-14.3909994818,370,370
Admin-1 capital,Awasa,Ethiopia,Ethiopia,7.05999607741,38.4769986184,133097,133097
Admin-1 capital,Gore,Ethiopia,Ethiopia,8.14899604839,35.5370045105,9352,9352
Admin-1 capital,Mobaye,Central African Republic,Central African Republic,4.32000005912,21.1799975311,19431,19431
Admin-1 capital,Mochudi,Botswana,Botswana,-24.3770039998,26.1520025587,39700,39700
Populated place,Iwo,Nigeria,Nigeria,7.62995932915,4.17999263369,250443,166934
Populated place,Iseyin,Nigeria,Nigeria,7.97001609185,3.59000280622,98071,98071
Populated place,Oymyakon,Russia,Russia,0,0,500,472
Admin-1 capital,Kpalime,Togo,Togo,6.90039145805,0.63002844097,100479,95974
Admin-1 capital,Sokode,Togo,Togo,8.99047060031,1.14999670269,117811,81640
Populated place,Mango,Togo,Togo,10.3595601592,0.47081335308,42626,37748
Populated place,Ben Gardane,Tunisia,Tunisia,33.1403918651,11.2200280341,19843,13364
Populated place,Zarzis,Tunisia,Tunisia,33.5103951203,11.0999836819,159161,79316
Populated place,Dehibat,Tunisia,Tunisia,32.0170495799,10.700008096,3525,3525
Admin-1 capital,Tozeur,Tunisia,Tunisia,33.9304211619,8.12998408879,39504,34943
Admin-1 capital,Beja,Tunisia,Tunisia,36.7304052928,9.19002274439,59567,57233
Admin-1 capital,Bizerte,Tunisia,Tunisia,37.2904227896,9.85499507512,139843,115268
Admin-1 capital,Nabeul,Tunisia,Tunisia,36.4603442576,10.7300321031,115149,115149
Admin-1 capital,El Kef,Tunisia,Tunisia,36.1826351105,8.7147545966,47979,36628
Populated place,Qasserine,Tunisia,Tunisia,35.1803965444,8.82999304061,81987,78158
Admin-1 capital,Gabes,Tunisia,Tunisia,33.900422993,10.0999930406,219517,110075
Admin-1 capital,Gafsa,Tunisia,Tunisia,34.4204429311,8.78002193059,126803,81232
Admin-1 capital,Qairouan,Tunisia,Tunisia,35.6803918651,10.0999930406,144522,119794
Admin-1 capital,Ad Damazin,Sudan,Sudan,11.7704042755,34.3499857165,186051,42009
Populated place,Haiya,Sudan,Sudan,18.3362308949,36.3841767972,20000,14818
Populated place,Kawambwa,Zambia,Zambia,-9.77952065139,29.0800231514,20589,20121
Populated place,Nchelenge,Zambia,Zambia,-9.34957273472,28.7300186755,23693,8115
Populated place,Chinsali,Zambia,Zambia,-10.5496028454,32.0599962959,14015,950
Admin-1 capital,Kasama,Zambia,Zambia,-10.1995983695,31.179946654,200000,113000
Populated place,Kapiri Mposhi,Zambia,Zambia,-13.9696008109,28.6599971097,37942,22214
Populated place,Mumbwa,Zambia,Zambia,-14.9796166801,27.0700166409,19086,9731
Populated place,Chingola,Zambia,Zambia,-12.5396105765,27.85002071,182015,148564
Populated place,Chililabombwe,Zambia,Zambia,-12.3695951143,27.8199967028,82068,57328
Populated place,Nyimba,Zambia,Zambia,-14.5495137341,30.8099950752,1336,292
Populated place,Lundazi,Zambia,Zambia,-12.2895483207,33.1700060615,11635,7446
Admin-1 region capital,Chipata,Zambia,Zambia,-13.6295698864,32.640012572,85963,78947
Populated place,Mwinilunga,Zambia,Zambia,-11.7395560518,24.4399962959,13798,2875
Populated place,Kasempa,Zambia,Zambia,-13.4596061006,25.8200154202,5622,5622
Admin-1 capital,Solwezi,Zambia,Zambia,-12.1795808728,26.3999800198,65000,38587
Populated place,Choma,Zambia,Zambia,-16.8094791475,26.9700227445,46746,37902
Admin-1 capital,Mongu,Zambia,Zambia,-15.2795983695,23.1200251859,52534,37663
Populated place,Kaoma,Zambia,Zambia,-14.7796288871,24.7999743232,14212,306
Populated place,Sesheke,Zambia,Zambia,-17.4695422172,24.3000048408,20149,206
Populated place,Lukulu,Zambia,Zambia,-14.3895751761,23.2400178616,3349,3349
Populated place,Kalabo,Zambia,Zambia,-14.9895902315,22.6800003649,7731,7731
Populated place,Senanga,Zambia,Zambia,-16.1195987764,23.2700418688,10005,10005
Populated place,Mazowe,Zimbabwe,Zimbabwe,-17.5196166801,30.970036986,9966,9966
Populated place,Shamva,Zimbabwe,Zimbabwe,-17.3196288871,31.5700003649,10317,6725
Populated place,Victoria Falls,Zimbabwe,Zimbabwe,-17.9296174939,25.8400141995,35761,12168
Populated place,Zvishavane,Zimbabwe,Zimbabwe,-20.3295743624,30.0499897855,35896,33219
Populated place,Kwekwe,Zimbabwe,Zimbabwe,-18.9296081352,29.7999792061,99149,62427
Populated place,Plumtree,Zimbabwe,Zimbabwe,-20.4795393689,27.8199967028,2148,1771
Populated place,Beitbridge,Zimbabwe,Zimbabwe,-22.2096146456,29.9899934476,26459,1060
Populated place,Gwanda,Zimbabwe,Zimbabwe,-20.9396146456,29.0100015856,14450,2055
Populated place,Chiredzi,Zimbabwe,Zimbabwe,-21.0495820935,31.66002071,28205,7428
Admin-1 capital,Masvingo,Zimbabwe,Zimbabwe,-20.0596166801,30.8200203031,76311,76290
Populated place,Karoi,Zimbabwe,Zimbabwe,-16.8195560518,29.6799865303,25030,1358
Populated place,Chinhoyi,Zimbabwe,Zimbabwe,-17.3596264457,30.1800076891,61739,43885
Admin-1 capital,Kariba,Zimbabwe,Zimbabwe,-16.5295995902,28.8000402412,25531,20736
Populated place,Golela,Swaziland,Swaziland,-27.2961775525,31.9000060615,3695,3695
Populated place,Maridi,South Sudan,South Sudan,4.91511212048,29.4769498278,14224,1291
Admin-1 capital,Yei,South Sudan,South Sudan,4.09038209932,30.680028848,185000,40382
Populated place,Melut,South Sudan,South Sudan,10.4336900014,32.2000394274,6407,6407
Populated place,Nasir,South Sudan,South Sudan,8.60039105116,33.0666015205,1741,1741
Populated place,Gogrial,South Sudan,South Sudan,8.5337284535,28.1166711006,50065,38572
Admin-1 capital,El Manaqil,Sudan,Sudan,14.2503820994,32.97999182,151827,128297
Populated place,Shendi,Sudan,Sudan,16.6804921661,33.420016641,186611,53568
Populated place,Berber,Sudan,Sudan,18.0170255727,33.983289753,49556,22395
Populated place,Kerma,Sudan,Sudan,19.6336969187,30.4165823962,3928,3928
Populated place,Ed Dueim,Sudan,Sudan,13.9903979685,32.2999816475,87068,22583
Populated place,Umm Ruwaba,Sudan,Sudan,12.9104380482,31.1999971097,55742,16257
Populated place,Kapoeta,South Sudan,South Sudan,4.77212343233,33.5902388089,7042,3000
Admin-1 region capital,Jinja,Uganda,Uganda,0.44042401011,33.1999267158,301619,89700
Populated place,Soroti,Uganda,Uganda,1.7103981719,33.6000056546,1038,1038
Admin-1 region capital,Arua,Uganda,Uganda,3.02036989228,30.9000154203,250000,59400
Populated place,Pakwach,Uganda,Uganda,2.4703776234,31.4799800199,17541,17541
Populated place,Moyo,Uganda,Uganda,3.65040895478,31.7200170479,22434,22434
Admin-1 capital,Entebbe,Uganda,Uganda,0.06039552703,32.4600235583,175128,79700
Populated place,Mubende,Uganda,Uganda,0.59044069305,31.370012572,18936,176
Admin-1 capital,Mityana,Uganda,Uganda,0.40042645152,32.0500227445,41131,33710
Populated place,Kitgum,Uganda,Uganda,3.30040447887,32.8700243721,56891,8680
Populated place,Lira,Uganda,Uganda,2.26039044078,32.8900231514,135445,119323
Admin-1 capital,Masindi-Port,Uganda,Uganda,1.70039878225,32.0699181709,8319,7828
Admin-1 region capital,Mbale,Uganda,Uganda,1.09041017548,34.1699967028,402368,91800
Populated place,Tororo,Uganda,Uganda,0.7103816924,34.1699967028,150000,43700
Populated place,Kaabong,Uganda,Uganda,3.52039105114,34.1200255928,1137,1137
Admin-1 region capital,Moroto,Uganda,Uganda,2.54034751272,34.6399938545,371,371
Populated place,Tunduma,United Republic of Tanzania,Tanzania,-9.28461545933,32.7749397367,36556,18530
Populated place,Tukuyu,United Republic of Tanzania,Tanzania,-9.24957883824,33.6400032132,127570,28398
Admin-1 capital,Sumbawanga,United Republic of Tanzania,Tanzania,-7.95958005893,31.6200231514,89161,63932
Populated place,Mpanda,United Republic of Tanzania,Tanzania,-6.35957436231,31.0500321032,73338,73338
Admin-1 capital,Kipili,United Republic of Tanzania,Tanzania,-7.43289386102,30.5999820544,1533,1533
Populated place,Karema,United Republic of Tanzania,Tanzania,-6.81618731804,30.4332738838,16385,12630
Populated place,Geita,United Republic of Tanzania,Tanzania,-2.86619586295,32.1666047757,1536,1536
Populated place,Nyahanga,United Republic of Tanzania,Tanzania,-2.38291786816,33.5500345446,16092,16092
Populated place,Kahama,United Republic of Tanzania,Tanzania,-3.8195743623,32.5800162341,36014,34544
Admin-1 capital,Shinyanga,United Republic of Tanzania,Tanzania,-3.65958412793,33.420016641,107362,80226
Populated place,Nzega,United Republic of Tanzania,Tanzania,-4.20962807324,33.1800312894,26584,10066
Populated place,Sikonge,United Republic of Tanzania,Tanzania,-5.62954140333,32.7700304756,27113,1986
Populated place,Biharamulo,United Republic of Tanzania,Tanzania,-2.62962115592,31.3100162341,34038,9597
Admin-1 capital,Bukoba,United Republic of Tanzania,Tanzania,-1.31962359732,31.7999604886,100504,70628
Populated place,Ngara,United Republic of Tanzania,Tanzania,-2.46952756868,30.6500048408,16890,4598
Admin-1 region capital,Masaka,Uganda,Uganda,-0.32960650747,31.7299905993,65373,65373
Populated place,Kakonko,United Republic of Tanzania,Tanzania,-3.27960732129,30.9600117581,24688,7950
Populated place,Kasulu,United Republic of Tanzania,Tanzania,-4.57957965202,30.1000125719,37349,25088
Populated place,Kanyato,United Republic of Tanzania,Tanzania,-4.45653806673,30.26139807,232,232
Populated place,Uvinza,United Republic of Tanzania,Tanzania,-5.11959836947,30.39002071,80350,24650
Admin-1 capital,Kigoma,United Republic of Tanzania,Tanzania,-4.87961301791,29.610016641,164268,164268
Populated place,Katwe,Uganda,Uganda,-0.1296187145,29.9200235583,1957,1957
Admin-1 region capital,Mbarara,Uganda,Uganda,-0.5996158662,30.6500048408,83700,83700
Admin-1 capital,Kabale,Uganda,Uganda,-1.24960203156,29.9799682197,44600,44600
Populated place,Mikumi,United Republic of Tanzania,Tanzania,-7.39961423862,36.9800060616,16780,8162
Populated place,Ifakara,United Republic of Tanzania,Tanzania,-8.12959552117,36.6800243721,49528,6331
Populated place,Kilosa,United Republic of Tanzania,Tanzania,-6.83959674187,36.9900312894,91889,13227
Populated place,Chake Chake,United Republic of Tanzania,Tanzania,-5.23953936882,39.770016641,49959,21686
Populated place,Kibiti,United Republic of Tanzania,Tanzania,-7.72961993524,38.9500150134,30163,943
Populated place,Bagamoyo,United Republic of Tanzania,Tanzania,-6.43962115593,38.8900186755,82426,793
Populated place,Kilindoni,United Republic of Tanzania,Tanzania,-7.91627520867,39.6500239652,12409,3580
Populated place,Mpwapwa,United Republic of Tanzania,Tanzania,-6.34960081088,36.4799849027,19806,381
Populated place,Njombe,United Republic of Tanzania,Tanzania,-9.32962563186,34.7700117582,46724,37311
Admin-1 capital,Iringa,United Republic of Tanzania,Tanzania,-7.76961749383,35.6900072823,111820,94760
Populated place,Masasi,United Republic of Tanzania,Tanzania,-10.7295918591,38.799946654,36032,27067
Admin-1 capital,Mtwara,United Republic of Tanzania,Tanzania,-10.2696199352,40.1899910062,96602,86746
Populated place,Tunduru,United Republic of Tanzania,Tanzania,-11.0895698864,37.3700080961,600,600
Populated place,Mbamba Bay,United Republic of Tanzania,Tanzania,-11.2829430961,34.7666011136,8997,8997
Populated place,Manyoni,United Republic of Tanzania,Tanzania,-5.7796097627,34.9000296618,310,310
